Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Estonia,EST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,9.55642258870186,1.77141701957223,3.06301090349199,5.50685731354206,3.33940936378892,3.3419636171697,-3.07548007766944,8.14019436008853,-2.53754963208853,-4.26634480137913,-0.239652154313688
Eswatini,SWZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,16.2146112334514,0.72128383137229,1.12454682394791,2.34965752297238,2.74440888521023,-0.853481330729949,5.4445627805287,-3.9978006899122,3.03852368946784,-0.628894036514311,2.55749887128813,1.95346963066669
Ethiopia,ETH,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.00646889295157,2.86806618904541,7.4680767605293,6.5099145630674,6.61862070026751,3.97407545942133,5.48664148021712,3.22311599492807,2.85565763078523,2.59539967644373,3.85475025230436,4.86819977515492
Faroe Islands,FRO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,-0.0144355164052712,0.228366463809365,2.03503874879401,1.11936120181572,2.93184025686803,-3.08380364431427,3.62528832707658,2.67428116616695,2.20704087275618,0.351310487189679
Fiji,FJI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.84299288693262,-2.76154290467852,4.38823265794895,2.38011625327333,5.40003492628165,3.99107263181943,-0.33408046448406,-17.1893281212242,-4.52835673234897,17.3979446832272,8.88313429271439,3.01375309468594
Finland,FIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.246189467799468,5.53441379935349,0.136127693741741,2.27754373131673,3.06123169296772,1.05884315705418,1.23812097519217,-2.63099855258851,2.46373050011893,0.489394588644501,-1.43236573890965,-0.227073487020519
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.268451182731,3.42869029655284,0.708030590350688,0.594243752389232,1.78779549384231,1.28216603702126,1.68870844116209,-7.74056751254994,6.50155219757207,2.20208858513766,1.16054609449012,0.925700761599856
French Polynesia,PYF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.90095853705124,1.63790019281309,1.26147120448255,1.82142796079958,3.95416021395157,1.90583847677253,2.97688844901971,-10.6298635700059,3.1505198503273,2.7222043522178,2.50230703778058,0.879141456817294
Gabon,GAB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.34828480298293,-4.3871748201515,0.693296575495864,-0.79183198007,-2.16361774149249,-1.68804743568779,1.38257599119697,-4.15528083293282,-0.845244789196116,0.747533658794609,0.21097885846288,1.18835281747864
"Gambia, The",GMB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.696506329267095,2.65021456237223,1.25137248146628,-0.701007891119758,2.20807546707253,4.66787430455537,3.74848295956672,-1.7631871131438,2.79304588389131,3.07381399019251,3.50722684136977,3.17470253855478
Georgia,GEO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-14.7657166211898,3.84018024327052,3.18839294862944,3.38835328316745,5.14582677562736,6.10344745087359,5.56167165873158,-6.35478715206467,11.0650780067831,10.8422088053808,7.74568551727566,10.1519478105331
Germany,DEU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.35163907238731,2.73729010710275,0.786705244581157,1.40038690062336,2.4144426920242,0.832212527052548,0.750266426253219,-4.21020011825779,3.86602720371127,1.83161439976671,-0.999929288913975,-0.769070552658818
Ghana,GHA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.725670862009096,1.12706117579829,-0.208325820413904,1.04704406736222,5.78094585817396,4.01895338314475,4.39063133478864,-1.46830801654092,3.03800270044563,1.8305124767942,1.19022304172192,3.62907892202038
Gibraltar,GIB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.05223289834684,3.71272971778744,0.431225575747547,0.384851865059588,1.67402014860588,2.27195132202993,2.38497557963629,-9.00116455331775,9.98468495798464,6.85985632812138,2.42572335736084,2.10832570957629
Greenland,GRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-12.1958664414579,6.93956723449121,-2.2149188822392,4.54780858066064,0.0776647739674274,0.89068474112419,2.46273159433217,-0.00176247850131972,1.12101711638257,1.99015372527471,0.504111002291438,..
Grenada,GRD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.14269241499387,4.18122183760816,5.9402683055354,3.33052048330798,4.16002295455056,4.13321655238465,0.424779227477273,-14.0234896211443,4.38638000986352,7.10371866166386,4.37658936970584,3.85156239409045
Guam,GUM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,1.18092123655293,0.591903022530076,1.34860712204592,-0.333833095467511,3.07547868580322,-10.7119946566793,1.07830501841417,4.17726586538778,..,..
Guatemala,GTM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.255295713828147,1.17641998878537,2.20204503621608,0.803225184137091,1.22202117929733,1.69836306771796,2.44813633260803,-3.22007713683627,6.56016035862335,2.72968996454634,1.95109389659021,2.06653256614987
Guinea,GIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.7803800084003,0.512194741763963,1.2305341257089,8.01216245351651,7.51589992127235,3.68700873912611,2.9464024435663,2.06694997562413,2.96921009369555,1.423063279934,2.9750250246767,2.85590233664557
Guinea-Bissau,GNB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.36956798137795,-0.908641384543557,3.4407197814937,2.81765698941554,2.14454305364472,1.32710524004433,2.89045755858285,0.563014905333631,2.72457259949626,3.18985313939591,3.47783594462953,1.87480874655408
Guyana,GUY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-2.42492513734094,-1.40881252207762,0.0833711927134857,3.15936322443832,3.06887182440371,1.39604562755792,3.25156178245531,43.5123463015091,18.8820438552858,62.1110713145037,33.0314424322445,43.0000937802239
